Name,Firmware,Stroke,Path,Serial,Type,Diskid,Size
Disk: 5,FP2A,1,Gbt --> blc27,96ECK16NF57DTOSHIBA HDWE150                         FP2A,disk,5,4.547 TB [0x24630d9b0 Sectors]
Disk: 11,FP2A,1,Gbt --> blc27,96FAK9LRF57DTOSHIBA HDWE150                         FP2A,disk,11,4.547 TB [0x24630d9b0 Sectors]
Disk: 6,FP2A,1,Gbt --> blc27,86SFK899F57DTOSHIBA HDWE150                         FP2A,disk,6,4.547 TB [0x24630d9b0 Sectors]
Disk: 14,FP2A,1,Gbt --> blc27,96F1KCP5F57DTOSHIBA HDWE150                         FP2A,disk,14,4.547 TB [0x24630d9b0 Sectors]
Disk: 7,FP2A,1,Gbt --> blc27,96F4KACJF57DTOSHIBA HDWE150                         FP2A,disk,7,4.547 TB [0x24630d9b0 Sectors]
Disk: 13,FP2A,1,Gbt --> blc27,96G1KCQRF57DTOSHIBA HDWE150                         FP2A,disk,13,4.547 TB [0x24630d9b0 Sectors]
Disk: 4,FP2A,1,Gbt --> blc27,96HIK4MVF57DTOSHIBA HDWE150                         FP2A,disk,4,4.547 TB [0x24630d9b0 Sectors]
Disk: 15,FP2A,1,Gbt --> blc27,96F1KCP6F57DTOSHIBA HDWE150                         FP2A,disk,15,4.547 TB [0x24630d9b0 Sectors]
Disk: 8,FP2A,1,Gbt --> blc27,96FAK9M4F57DTOSHIBA HDWE150                         FP2A,disk,8,4.547 TB [0x24630d9b0 Sectors]
Disk: 18,FP2A,1,Gbt --> blc27,96FAK9M2F57DTOSHIBA HDWE150                         FP2A,disk,18,4.547 TB [0x24630d9b0 Sectors]
Disk: 17,FP2A,1,Gbt --> blc27,96G1KCQFF57DTOSHIBA HDWE150                         FP2A,disk,17,4.547 TB [0x24630d9b0 Sectors]
Disk: 10,FP2A,1,Gbt --> blc27,96FAK9M0F57DTOSHIBA HDWE150                         FP2A,disk,10,4.547 TB [0x24630d9b0 Sectors]
Disk: 16,FP2A,1,Gbt --> blc27,96ECK16LF57DTOSHIBA HDWE150                         FP2A,disk,16,4.547 TB [0x24630d9b0 Sectors]
Disk: 9,FP2A,1,Gbt --> blc27,96FEKEE8F57DTOSHIBA HDWE150                         FP2A,disk,9,4.547 TB [0x24630d9b0 Sectors]
Disk: 3,FP2A,1,Gbt --> blc27,96FHKC0RF57DTOSHIBA HDWE150                         FP2A,disk,3,4.547 TB [0x24630d9b0 Sectors]
Disk: 20,FP2A,1,Gbt --> blc27,96G1KCQEF57DTOSHIBA HDWE150                         FP2A,disk,20,4.547 TB [0x24630d9b0 Sectors]
Disk: 19,FP2A,1,Gbt --> blc27,96F1KCPTF57DTOSHIBA HDWE150                         FP2A,disk,19,4.547 TB [0x24630d9b0 Sectors]
Disk: 26,FP2A,1,Gbt --> blc27,96FCK16TF57DTOSHIBA HDWE150                         FP2A,disk,26,4.547 TB [0x24630d9b0 Sectors]
Disk: 22,FP2A,1,Gbt --> blc27,96EAK9KVF57DTOSHIBA HDWE150                         FP2A,disk,22,4.547 TB [0x24630d9b0 Sectors]
Disk: 21,FP2A,1,Gbt --> blc27,96F4KACGF57DTOSHIBA HDWE150                         FP2A,disk,21,4.547 TB [0x24630d9b0 Sectors]
Disk: 24,FP2A,1,Gbt --> blc27,96F1KCPCF57DTOSHIBA HDWE150                         FP2A,disk,24,4.547 TB [0x24630d9b0 Sectors]
Disk: 25,FP2A,1,Gbt --> blc27,96GHKC13F57DTOSHIBA HDWE150                         FP2A,disk,25,4.547 TB [0x24630d9b0 Sectors]
