Serial Number,Other,Name,Classification,Speed/Capacity,Path,Make,Model
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27RHK81TF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R1KFUGF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R3KAU9F56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27RHK81MF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,278WK086F56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27RAKAS2F56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R3KATOF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R3KAU6F56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R9K93VF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R3KATXF56DTOSHIBA HDWE160                         FS2A, 
HDWE160, ,Samsung,"Hardware, Disk",5.458 TB [0x2baa0f4b0 Sectors],Gbt --> bls4,27R3KAUCF56DTOSHIBA HDWE160                         FS2A, 
