Name,Firmware,Stroke,Path,Serial,Type,Diskid,Size
Disk: 11,FP2A,1,Gbt --> blc05,85A4K6KPF57DTOSHIBA HDWE150                         FP2A,disk,11,4.547 TB [0x24630d9b0 Sectors]
Disk: 21,FP2A,1,Gbt --> blc05,85J2KD61F57DTOSHIBA HDWE150                         FP2A,disk,21,4.547 TB [0x24630d9b0 Sectors]
Disk: 12,FP2A,1,Gbt --> blc05,85M7K6FPF57DTOSHIBA HDWE150                         FP2A,disk,12,4.547 TB [0x24630d9b0 Sectors]
Disk: 13,FP2A,1,Gbt --> blc05,85J6KBA3F57DTOSHIBA HDWE150                         FP2A,disk,13,4.547 TB [0x24630d9b0 Sectors]
Disk: 19,FP2A,1,Gbt --> blc05,757EK9DTF57DTOSHIBA HDWE150                         FP2A,disk,19,4.547 TB [0x24630d9b0 Sectors]
Disk: 14,FP2A,1,Gbt --> blc05,85KDK8ZGF57DTOSHIBA HDWE150                         FP2A,disk,14,4.547 TB [0x24630d9b0 Sectors]
Disk: 25,FP2A,1,Gbt --> blc05,85J1K5CVF57DTOSHIBA HDWE150                         FP2A,disk,25,4.547 TB [0x24630d9b0 Sectors]
Disk: 15,FP2A,1,Gbt --> blc05,85A8K3TLF57DTOSHIBA HDWE150                         FP2A,disk,15,4.547 TB [0x24630d9b0 Sectors]
Disk: 20,FP2A,1,Gbt --> blc05,85A7K5RUF57DTOSHIBA HDWE150                         FP2A,disk,20,4.547 TB [0x24630d9b0 Sectors]
Disk: 16,FP2A,1,Gbt --> blc05,85KDK902F57DTOSHIBA HDWE150                         FP2A,disk,16,4.547 TB [0x24630d9b0 Sectors]
Disk: 23,FP2A,1,Gbt --> blc05,85K3KBZCF57DTOSHIBA HDWE150                         FP2A,disk,23,4.547 TB [0x24630d9b0 Sectors]
Disk: 17,FP2A,1,Gbt --> blc05,Z5I5K4I6F57DTOSHIBA HDWE150                         FP2A,disk,17,4.547 TB [0x24630d9b0 Sectors]
Disk: 31,FP2A,1,Gbt --> blc05,Z5I3KF1EF57DTOSHIBA HDWE150                         FP2A,disk,31,4.547 TB [0x24630d9b0 Sectors]
Disk: 18,FP2A,1,Gbt --> blc05,Z5I4K8UUF57DTOSHIBA HDWE150                         FP2A,disk,18,4.547 TB [0x24630d9b0 Sectors]
Disk: 22,FP2A,1,Gbt --> blc05,Z5I3KF11F57DTOSHIBA HDWE150                         FP2A,disk,22,4.547 TB [0x24630d9b0 Sectors]
Disk: 32,FP2A,1,Gbt --> blc05,Z5I4K8UTF57DTOSHIBA HDWE150                         FP2A,disk,32,4.547 TB [0x24630d9b0 Sectors]
Disk: 28,FP2A,1,Gbt --> blc05,Z5I3KF1GF57DTOSHIBA HDWE150                         FP2A,disk,28,4.547 TB [0x24630d9b0 Sectors]
Disk: 26,FP2A,1,Gbt --> blc05,Z5I6KDIHF57DTOSHIBA HDWE150                         FP2A,disk,26,4.547 TB [0x24630d9b0 Sectors]
Disk: 27,FP2A,1,Gbt --> blc05,Z5I6KDJ8F57DTOSHIBA HDWE150                         FP2A,disk,27,4.547 TB [0x24630d9b0 Sectors]
Disk: 24,FP2A,1,Gbt --> blc05,Z5D9K7E9F57DTOSHIBA HDWE150                         FP2A,disk,24,4.547 TB [0x24630d9b0 Sectors]
Disk: 29,FP2A,1,Gbt --> blc05,Z5I3KF0EF57DTOSHIBA HDWE150                         FP2A,disk,29,4.547 TB [0x24630d9b0 Sectors]
Disk: 33,FP2A,1,Gbt --> blc05,Z5I3KF08F57DTOSHIBA HDWE150                         FP2A,disk,33,4.547 TB [0x24630d9b0 Sectors]
