Serial Number,Other,Name,Classification,Speed/Capacity,Path,Make,Model
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,954BK50EFSBATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85O9KB4IFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,9549KBTIFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,9547KEQ0FSBATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,9549KBTTFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85T3KN1ZFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85V7KEC5FSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,954BK50DFSBATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,954BK4XTFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85V7KEC6FSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,9548K9THFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85T3KN1XFSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,85T3KN25FSAATOSHIBA MD04ACA400                      FP2A, 
MD04ACA400, ,Samsung,"Hardware, Disk",3.638 TB [0x1d1c0beb0 Sectors],Gbt --> bls0,9557KETQFSAATOSHIBA MD04ACA400                      FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85AAK45IF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85A9K4ZHF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85M3KC3GF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85J6KB9JF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85K4K6XYF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85I1K5AKF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85J1K5B3F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85K3KBZPF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85A9K4ZGF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85L9K5E7F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85J5K31YF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> bls0,85M2KDD2F57DTOSHIBA HDWE150                         FP2A, 
