Name,Firmware,Stroke,Path,Serial,Type,Diskid,Size
Disk: 30,FP2A,1,Gbt --> blc22,96F3KH7TF57DTOSHIBA HDWE150                         FP2A,disk,30,4.547 TB [0x24630d9b0 Sectors]
Disk: 41,FP2A,1,Gbt --> blc22,9615K5FYF57DTOSHIBA HDWE150                         FP2A,disk,41,4.547 TB [0x24630d9b0 Sectors]
Disk: 32,FP2A,1,Gbt --> blc22,96F3KH7PF57DTOSHIBA HDWE150                         FP2A,disk,32,4.547 TB [0x24630d9b0 Sectors]
Disk: 39,FP2A,1,Gbt --> blc22,96D1KCOCF57DTOSHIBA HDWE150                         FP2A,disk,39,4.547 TB [0x24630d9b0 Sectors]
Disk: 33,FP2A,1,Gbt --> blc22,96DAK9K4F57DTOSHIBA HDWE150                         FP2A,disk,33,4.547 TB [0x24630d9b0 Sectors]
Disk: 43,FP2A,1,Gbt --> blc22,86UHKBWSF57DTOSHIBA HDWE150                         FP2A,disk,43,4.547 TB [0x24630d9b0 Sectors]
Disk: 31,FP2A,1,Gbt --> blc22,9615K5FTF57DTOSHIBA HDWE150                         FP2A,disk,31,4.547 TB [0x24630d9b0 Sectors]
Disk: 37,FP2A,1,Gbt --> blc22,9615K5FUF57DTOSHIBA HDWE150                         FP2A,disk,37,4.547 TB [0x24630d9b0 Sectors]
Disk: 35,FP2A,1,Gbt --> blc22,96DAK9K3F57DTOSHIBA HDWE150                         FP2A,disk,35,4.547 TB [0x24630d9b0 Sectors]
Disk: 44,FP2A,1,Gbt --> blc22,96F1KCPPF57DTOSHIBA HDWE150                         FP2A,disk,44,4.547 TB [0x24630d9b0 Sectors]
Disk: 34,FP2A,1,Gbt --> blc22,86UHKBWLF57DTOSHIBA HDWE150                         FP2A,disk,34,4.547 TB [0x24630d9b0 Sectors]
Disk: 40,FP2A,1,Gbt --> blc22,9611KCN0F57DTOSHIBA HDWE150                         FP2A,disk,40,4.547 TB [0x24630d9b0 Sectors]
Disk: 36,FP2A,1,Gbt --> blc22,86UHKBXLF57DTOSHIBA HDWE150                         FP2A,disk,36,4.547 TB [0x24630d9b0 Sectors]
Disk: 42,FP2A,1,Gbt --> blc22,96F1KCP7F57DTOSHIBA HDWE150                         FP2A,disk,42,4.547 TB [0x24630d9b0 Sectors]
Disk: 38,FP2A,1,Gbt --> blc22,86SFK89JF57DTOSHIBA HDWE150                         FP2A,disk,38,4.547 TB [0x24630d9b0 Sectors]
Disk: 45,FP2A,1,Gbt --> blc22,86SFK89IF57DTOSHIBA HDWE150                         FP2A,disk,45,4.547 TB [0x24630d9b0 Sectors]
Disk: 46,FP2A,1,Gbt --> blc22,86UHKBWKF57DTOSHIBA HDWE150                         FP2A,disk,46,4.547 TB [0x24630d9b0 Sectors]
Disk: 47,FP2A,1,Gbt --> blc22,86SFK896F57DTOSHIBA HDWE150                         FP2A,disk,47,4.547 TB [0x24630d9b0 Sectors]
Disk: 29,FP2A,1,Gbt --> blc22,9615K5FVF57DTOSHIBA HDWE150                         FP2A,disk,29,4.547 TB [0x24630d9b0 Sectors]
Disk: 52,FP2A,1,Gbt --> blc22,86PEKE80F57DTOSHIBA HDWE150                         FP2A,disk,52,4.547 TB [0x24630d9b0 Sectors]
Disk: 48,FP2A,1,Gbt --> blc22,86PEKE7PF57DTOSHIBA HDWE150                         FP2A,disk,48,4.547 TB [0x24630d9b0 Sectors]
Disk: 49,FP2A,1,Gbt --> blc22,86P4KA9ZF57DTOSHIBA HDWE150                         FP2A,disk,49,4.547 TB [0x24630d9b0 Sectors]
