Name,Firmware,Stroke,Path,Serial,Type,Diskid,Size
Disk: 2,FP2A,1,Gbt --> blc13,Z5D7K9S6F57DTOSHIBA HDWE150                         FP2A,disk,2,4.547 TB [0x24630d9b0 Sectors]
Disk: 17,FP2A,1,Gbt --> blc13,Z5I3KF1DF57DTOSHIBA HDWE150                         FP2A,disk,17,4.547 TB [0x24630d9b0 Sectors]
Disk: 3,FP2A,1,Gbt --> blc13,Z5I3KF05F57DTOSHIBA HDWE150                         FP2A,disk,3,4.547 TB [0x24630d9b0 Sectors]
Disk: 11,FP2A,1,Gbt --> blc13,Z5I3KF1MF57DTOSHIBA HDWE150                         FP2A,disk,11,4.547 TB [0x24630d9b0 Sectors]
Disk: 4,FP2A,1,Gbt --> blc13,Z5I3KF1NF57DTOSHIBA HDWE150                         FP2A,disk,4,4.547 TB [0x24630d9b0 Sectors]
Disk: 9,FP2A,1,Gbt --> blc13,Z5I3KF0AF57DTOSHIBA HDWE150                         FP2A,disk,9,4.547 TB [0x24630d9b0 Sectors]
Disk: 5,FP2A,1,Gbt --> blc13,Z5I6KDJZF57DTOSHIBA HDWE150                         FP2A,disk,5,4.547 TB [0x24630d9b0 Sectors]
Disk: 16,FP2A,1,Gbt --> blc13,Z5H1K98KF57DTOSHIBA HDWE150                         FP2A,disk,16,4.547 TB [0x24630d9b0 Sectors]
Disk: 6,FP2A,1,Gbt --> blc13,Z5I4K8UQF57DTOSHIBA HDWE150                         FP2A,disk,6,4.547 TB [0x24630d9b0 Sectors]
Disk: 14,FP2A,1,Gbt --> blc13,Z5I3KF1HF57DTOSHIBA HDWE150                         FP2A,disk,14,4.547 TB [0x24630d9b0 Sectors]
Disk: 7,FP2A,1,Gbt --> blc13,Z5SBY04DF57DTOSHIBA HDWE150                         FP2A,disk,7,4.547 TB [0x24630d9b0 Sectors]
Disk: 8,FP2A,1,Gbt --> blc13,Z5I6KDIZF57DTOSHIBA HDWE150                         FP2A,disk,8,4.547 TB [0x24630d9b0 Sectors]
Disk: 19,FP2A,1,Gbt --> blc13,Z5I5K4HSF57DTOSHIBA HDWE150                         FP2A,disk,19,4.547 TB [0x24630d9b0 Sectors]
Disk: 10,FP2A,1,Gbt --> blc13,Z5H1K98NF57DTOSHIBA HDWE150                         FP2A,disk,10,4.547 TB [0x24630d9b0 Sectors]
Disk: 13,FP2A,1,Gbt --> blc13,Z5I3KF12F57DTOSHIBA HDWE150                         FP2A,disk,13,4.547 TB [0x24630d9b0 Sectors]
Disk: 18,FP2A,1,Gbt --> blc13,Z5I6KDJXF57DTOSHIBA HDWE150                         FP2A,disk,18,4.547 TB [0x24630d9b0 Sectors]
Disk: 24,FP2A,1,Gbt --> blc13,Z5H8K6HAF57DTOSHIBA HDWE150                         FP2A,disk,24,4.547 TB [0x24630d9b0 Sectors]
Disk: 20,FP2A,1,Gbt --> blc13,Z5I6KDJLF57DTOSHIBA HDWE150                         FP2A,disk,20,4.547 TB [0x24630d9b0 Sectors]
Disk: 15,FP2A,1,Gbt --> blc13,Z5I6KDJ1F57DTOSHIBA HDWE150                         FP2A,disk,15,4.547 TB [0x24630d9b0 Sectors]
Disk: 22,FP2A,1,Gbt --> blc13,Z5I3KF10F57DTOSHIBA HDWE150                         FP2A,disk,22,4.547 TB [0x24630d9b0 Sectors]
Disk: 25,FP2A,1,Gbt --> blc13,Z5H4K8Q1F57DTOSHIBA HDWE150                         FP2A,disk,25,4.547 TB [0x24630d9b0 Sectors]
Disk: 21,FP2A,1,Gbt --> blc13,Z5I5K4IOF57DTOSHIBA HDWE150                         FP2A,disk,21,4.547 TB [0x24630d9b0 Sectors]
