Serial Number,Other,Name,Classification,Speed/Capacity,Path,Make,Model
MAC: 0c:c4:7a:ba:d0:b0,ip: 10.0.1.80,eth0,"Hardware, NIC",1000,Gbt --> blc06, , 
MAC: 0c:c4:7a:ba:d0:b1, ,eth1,"Hardware, NIC",NA,Gbt --> blc06, , 
MAC: 0c:c4:7a:ba:d0:b2, ,eth2,"Hardware, NIC",NA,Gbt --> blc06, , 
MAC: 0c:c4:7a:ba:d0:b3, ,eth3,"Hardware, NIC",NA,Gbt --> blc06, , 
MAC: 02:02:0a:11:02:16,ip: 10.17.2.22,eth4,"Hardware, NIC",10000,Gbt --> blc06, , 
MAC: 02:02:0a:11:02:96,ip: 10.17.2.150,eth5,"Hardware, NIC",10000,Gbt --> blc06, , 
 ,ip: 127.0.0.1,lo,"Hardware, NIC",NA,Gbt --> blc06, , 
0424115028918, ,GeForce GTX TITAN X,"Hardware, GPU",Memory: 12207,Gbt --> blc06,Nvidia,GeForce GTX TITAN X
Unknown,Socket: 0,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,"Hardware, CPU",Clock: 3200.0000,Gbt --> blc06,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz
Unknown,Socket: 1,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,"Hardware, CPU",Clock: 3200.0000,Gbt --> blc06,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz
 , ,Memory,"Hardware, Memory",65867564 kB,Gbt --> blc06, , 
 ,Bios version: 1.0b,blc06,"System, COMPUTE", ,Gbt --> blc06,American Megatrends Inc., 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J9K5BUF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85M5K35ZF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85MAK4QTF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,8581K4E8F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J3KBXGF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85A1K4L4F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85A4K6KVF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J3KBY6F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85A8K3TNF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85A4K6JBF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85I1K59SF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J2KD59F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J2KD4QF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J1K5BEF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85M7K6FLF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85M4K723F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85KEKA3QF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85I1K5AHF57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J2KD56F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85K1K5E4F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85I1K5A8F57DTOSHIBA HDWE150                         FP2A, 
HDWE150, ,Samsung,"Hardware, Disk",4.547 TB [0x24630d9b0 Sectors],Gbt --> blc06,85J3KBXEF57DTOSHIBA HDWE150                         FP2A, 
