Name,Firmware,Stroke,Path,Serial,Type,Diskid,Size
Disk: 10,FP2A,1,Gbt --> blc00,85J1K5BPF57DTOSHIBA HDWE150                         FP2A,disk,10,4.547 TB [0x24630d9b0 Sectors]
Disk: 20,FP2A,1,Gbt --> blc00,8581K4E4F57DTOSHIBA HDWE150                         FP2A,disk,20,4.547 TB [0x24630d9b0 Sectors]
Disk: 11,FP2A,1,Gbt --> blc00,85J5K320F57DTOSHIBA HDWE150                         FP2A,disk,11,4.547 TB [0x24630d9b0 Sectors]
Disk: 21,FP2A,1,Gbt --> blc00,85I3KBVTF57DTOSHIBA HDWE150                         FP2A,disk,21,4.547 TB [0x24630d9b0 Sectors]
Disk: 12,FP2A,1,Gbt --> blc00,85KGK6YQF57DTOSHIBA HDWE150                         FP2A,disk,12,4.547 TB [0x24630d9b0 Sectors]
Disk: 24,FP2A,1,Gbt --> blc00,85J2KD4RF57DTOSHIBA HDWE150                         FP2A,disk,24,4.547 TB [0x24630d9b0 Sectors]
Disk: 19,FP2A,1,Gbt --> blc00,85J7K66EF57DTOSHIBA HDWE150                         FP2A,disk,19,4.547 TB [0x24630d9b0 Sectors]
Disk: 14,FP2A,1,Gbt --> blc00,85A4K6KTF57DTOSHIBA HDWE150                         FP2A,disk,14,4.547 TB [0x24630d9b0 Sectors]
Disk: 22,FP2A,1,Gbt --> blc00,85J2KD5VF57DTOSHIBA HDWE150                         FP2A,disk,22,4.547 TB [0x24630d9b0 Sectors]
Disk: 15,FP2A,1,Gbt --> blc00,85J2KD5SF57DTOSHIBA HDWE150                         FP2A,disk,15,4.547 TB [0x24630d9b0 Sectors]
Disk: 25,FP2A,1,Gbt --> blc00,85K2KD7LF57DTOSHIBA HDWE150                         FP2A,disk,25,4.547 TB [0x24630d9b0 Sectors]
Disk: 18,FP2A,1,Gbt --> blc00,85KAK4IVF57DTOSHIBA HDWE150                         FP2A,disk,18,4.547 TB [0x24630d9b0 Sectors]
Disk: 26,FP2A,1,Gbt --> blc00,85MAK4QCF57DTOSHIBA HDWE150                         FP2A,disk,26,4.547 TB [0x24630d9b0 Sectors]
Disk: 17,FP2A,1,Gbt --> blc00,85I3KBVXF57DTOSHIBA HDWE150                         FP2A,disk,17,4.547 TB [0x24630d9b0 Sectors]
Disk: 16,FP2A,1,Gbt --> blc00,85L8K48WF57DTOSHIBA HDWE150                         FP2A,disk,16,4.547 TB [0x24630d9b0 Sectors]
Disk: 32,FP2A,1,Gbt --> blc00,85J2KD5QF57DTOSHIBA HDWE150                         FP2A,disk,32,4.547 TB [0x24630d9b0 Sectors]
Disk: 23,FP2A,1,Gbt --> blc00,85J3KBXWF57DTOSHIBA HDWE150                         FP2A,disk,23,4.547 TB [0x24630d9b0 Sectors]
Disk: 28,FP2A,1,Gbt --> blc00,85K3KBZ0F57DTOSHIBA HDWE150                         FP2A,disk,28,4.547 TB [0x24630d9b0 Sectors]
Disk: 31,FP2A,1,Gbt --> blc00,7595K2GAF57DTOSHIBA HDWE150                         FP2A,disk,31,4.547 TB [0x24630d9b0 Sectors]
Disk: 33,FP2A,1,Gbt --> blc00,85A9K4ZJF57DTOSHIBA HDWE150                         FP2A,disk,33,4.547 TB [0x24630d9b0 Sectors]
Disk: 29,FP2A,1,Gbt --> blc00,85I9K5BCF57DTOSHIBA HDWE150                         FP2A,disk,29,4.547 TB [0x24630d9b0 Sectors]
Disk: 27,FP2A,1,Gbt --> blc00,85J3KBY7F57DTOSHIBA HDWE150                         FP2A,disk,27,4.547 TB [0x24630d9b0 Sectors]
